GameID,MatchID,Map,Team1ID,Team2ID,Team1,Team2,Winner,Team1_TotalRounds,Team2_TotalRounds
60443,61290,Breeze,4330,6776,Fancy United Esports,The Meaps,1,13,2
60444,61290,Haven,4330,6776,Fancy United Esports,The Meaps,1,13,5
60405,61241,Breeze,2348,4455,VIRTUOSO,Third Impact,1,13,11
60406,61241,Haven,2348,4455,VIRTUOSO,Third Impact,2,8,13
60407,61241,Split,2348,4455,VIRTUOSO,Third Impact,2,13,15
60414,61244,Haven,6451,6417,Built By Gamers Academy,Fluid Gaming,1,14,12
60415,61244,Breeze,6451,6417,Built By Gamers Academy,Fluid Gaming,1,13,8
60417,61245,Haven,6478,6045,ex-Serenity Black,Lenny Time,1,13,11
60418,61245,Ascent,6478,6045,ex-Serenity Black,Lenny Time,1,16,14
60481,61337,Ascent,6144,6388,The Mafia,ValorsGG,1,13,5
60487,61343,Bind,6213,2139,Cloud9 Academy,303 Esports,1,13,4
60488,61344,Ascent,6451,6707,Built By Gamers Academy,Gifted,1,13,9
60472,61328,Haven,6451,4455,Built By Gamers Academy,Third Impact,1,13,9
60477,61333,Ascent,2348,6651,VIRTUOSO,ex-Limit,1,13,3
60451,61307,Ascent,5832,5482,Zero MarksMen Black,Kowareta,1,13,7
60452,61308,Breeze,6986,5038,Ex-Dallas Vendetta,YFP Gaming,1,13,10
60455,61311,Haven,6148,6213,Project A,Cloud9 Academy,1,13,10
60441,61288,Breeze,4330,4324,Fancy United Esports,FEARUS,1,13,6
60621,61288,Split,4330,4324,Fancy United Esports,FEARUS,1,13,5
60442,61289,Bind,6776,4860,The Meaps,DOMINUS,1,13,2
60623,61289,Ascent,6776,4860,The Meaps,DOMINUS,1,13,5
60604,61412,Icebox,1471,6994,Team RA'AD,wafflemakers,1,13,9
60605,61412,Split,1471,6994,Team RA'AD,wafflemakers,2,10,13
60606,61412,Ascent,1471,6994,Team RA'AD,wafflemakers,1,13,7
60607,61413,Ascent,6085,6993,3BL Esports,Dark Tempest,1,13,2
60608,61413,Haven,6085,6993,3BL Esports,Dark Tempest,1,13,3
60355,61047,Ascent,6776,6970,The Meaps,Take It Easy,2,11,13
60356,61047,Haven,6776,6970,The Meaps,Take It Easy,1,13,11
60357,61047,Breeze,6776,6970,The Meaps,Take It Easy,1,13,10
59464,58500,Haven,918,879,Global Esports,Todak,1,13,10
59465,58500,Fracture,918,879,Global Esports,Todak,1,13,4
59466,58500,Ascent,918,879,Global Esports,Todak,1,13,5
60352,61046,Ascent,4324,6967,FEARUS,Homies Nexus,1,13,1
60353,61046,Icebox,4324,6967,FEARUS,Homies Nexus,1,13,3
60290,60970,Split,6534,2908,Fire Flux Young,Thunderbolts Gaming,2,10,13
60291,60970,Bind,6534,2908,Fire Flux Young,Thunderbolts Gaming,2,4,13
60292,60970,Ascent,6534,2908,Fire Flux Young,Thunderbolts Gaming,1,13,8
60293,60970,Icebox,6534,2908,Fire Flux Young,Thunderbolts Gaming,1,13,4
60294,60970,Breeze,6534,2908,Fire Flux Young,Thunderbolts Gaming,1,13,8
60282,60968,Fracture,2908,6392,Thunderbolts Gaming,Eternal Fire,1,13,1
60283,60968,Ascent,2908,6392,Thunderbolts Gaming,Eternal Fire,2,9,13
60284,60968,Icebox,2908,6392,Thunderbolts Gaming,Eternal Fire,1,13,6
60279,60967,Split,4696,6092,Surreal Esports,Regnum Carya Esports,1,13,7
60280,60967,Breeze,4696,6092,Surreal Esports,Regnum Carya Esports,1,14,12
59387,56828,Ascent,5366,6899,Action PH,Fallen5,1,13,10
59388,56828,Breeze,5366,6899,Action PH,Fallen5,1,13,7
60235,60860,Icebox,4696,1453,Surreal Esports,OtherSide,1,13,7
60234,60859,Haven,6534,4762,Fire Flux Young,Galakticos,1,13,10
60231,60856,Fracture,2908,5310,Thunderbolts Gaming,Fenerbahçe Esports,1,13,10
60162,60659,Bind,6090,4940,TSM Academy,Pioneers,1,13,5
60163,60659,Icebox,6090,4940,TSM Academy,Pioneers,2,10,13
60164,60659,Haven,6090,4940,TSM Academy,Pioneers,1,13,9
60165,60660,Breeze,6164,468,Radiance,Renegades,1,13,11
60166,60660,Split,6164,468,Radiance,Renegades,1,13,8
60150,60655,Bind,6090,2350,TSM Academy,Soniqs,1,13,7
60151,60655,Fracture,6090,2350,TSM Academy,Soniqs,1,13,11
60156,60657,Breeze,6164,6451,Radiance,Built By Gamers Academy,1,13,7
60157,60657,Ascent,6164,6451,Radiance,Built By Gamers Academy,1,13,6
60159,60658,Haven,468,2348,Renegades,VIRTUOSO,1,13,2
60160,60658,Bind,468,2348,Renegades,VIRTUOSO,1,14,12
60177,60711,Fracture,2036,5310,Besiktas Esports,Fenerbahçe Esports,1,13,10
59381,56826,Haven,3652,6899,Morph Impact,Fallen5,2,9,13
59382,56826,Ascent,3652,6899,Morph Impact,Fallen5,1,13,6
59383,56826,Breeze,3652,6899,Morph Impact,Fallen5,2,6,13
60126,60647,Icebox,6090,3748,TSM Academy,Team Reckaroo,2,10,13
60127,60647,Ascent,6090,3748,TSM Academy,Team Reckaroo,1,13,4
60128,60647,Haven,6090,3748,TSM Academy,Team Reckaroo,1,13,8
60129,60648,Fracture,6817,2350,ex-FLICKBAITERS,Soniqs,2,1,13
60130,60648,Icebox,6817,2350,ex-FLICKBAITERS,Soniqs,1,13,11
60131,60648,Ascent,6817,2350,ex-FLICKBAITERS,Soniqs,2,10,13
60132,60649,Haven,6795,6653,Betrayed's Fantasy Team,GunsForHire,1,14,12
60133,60649,Bind,6795,6653,Betrayed's Fantasy Team,GunsForHire,1,13,11
60135,60650,Ascent,4940,6651,Pioneers,ex-Limit,1,13,4
60136,60650,Bind,4940,6651,Pioneers,ex-Limit,1,13,7
60138,60651,Breeze,6164,2139,Radiance,303 Esports,1,13,2
60139,60651,Ascent,6164,2139,Radiance,303 Esports,1,13,1
60144,60653,Breeze,468,6020,Renegades,Pho Real,1,13,3
60145,60653,Fracture,468,6020,Renegades,Pho Real,1,13,5
60147,60654,Ascent,6148,2348,Project A,VIRTUOSO,2,10,13
60148,60654,Bind,6148,2348,Project A,VIRTUOSO,1,13,9
60149,60654,Breeze,6148,2348,Project A,VIRTUOSO,2,10,13
60216,60777,Bind,4940,6213,Pioneers,Cloud9 Academy,1,13,4
60217,60778,Icebox,6451,5482,Built By Gamers Academy,Kowareta,1,13,10
60218,60779,Icebox,2350,6664,Soniqs,Oni Fans,1,13,5
60201,60762,Breeze,6451,2350,Built By Gamers Academy,Soniqs,1,15,13
60210,60771,Breeze,468,6045,Renegades,Lenny Time,1,13,1
60183,60744,Haven,6653,6213,GunsForHire,Cloud9 Academy,1,13,7
60176,60710,Icebox,4696,4762,Surreal Esports,Galakticos,1,13,11
60174,60708,Split,3261,1453,Kafalar eSports,OtherSide,1,13,10
60173,60707,Breeze,6534,4696,Fire Flux Young,Surreal Esports,1,17,15
59895,60329,Bind,2350,6907,Soniqs,On The Way,1,13,4
59896,60329,Ascent,2350,6907,Soniqs,On The Way,2,8,13
59897,60329,Breeze,2350,6907,Soniqs,On The Way,2,10,13
60093,60480,Icebox,5310,6779,Fenerbahçe Esports,Team Demiral Esports,1,13,8
59784,60197,Ascent,6212,3029,Activat3D Esports,Invicta Gaming,1,13,9
59785,60197,Split,6212,3029,Activat3D Esports,Invicta Gaming,2,8,13
59786,60197,Breeze,6212,3029,Activat3D Esports,Invicta Gaming,2,7,13
59787,60197,Bind,6212,3029,Activat3D Esports,Invicta Gaming,2,2,13
59892,60328,Icebox,6903,6911,Booster Seat Gaming,Team NAME,1,13,11
59893,60328,Split,6903,6911,Booster Seat Gaming,Team NAME,1,13,10
60090,60477,Split,6092,5310,Regnum Carya Esports,Fenerbahçe Esports,1,13,5
60089,60476,Ascent,1184,2036,Futbolist,Besiktas Esports,1,13,3
60078,60461,Ascent,6635,6878,GiefKalash,GOODFOR1 ,1,13,8
60079,60461,Bind,6635,6878,GiefKalash,GOODFOR1 ,1,13,7
59375,56824,Ascent,6899,5997,Fallen5,FS Esports ,1,13,10
59376,56824,Icebox,6899,5997,Fallen5,FS Esports ,1,13,5
59372,56823,Ascent,4809,918,Team Exploit,Global Esports,2,5,13
59373,56823,Split,4809,918,Team Exploit,Global Esports,1,13,8
59374,56823,Bind,4809,918,Team Exploit,Global Esports,2,8,13
59952,60383,Haven,6934,6931,Minaweebs Money Crew,RANK G,1,13,7
59953,60383,Ascent,6934,6931,Minaweebs Money Crew,RANK G,2,11,13
59954,60383,Icebox,6934,6931,Minaweebs Money Crew,RANK G,1,13,11
59958,60385,Haven,6478,6928,ex-Serenity Black,swag and friends,1,13,3
59959,60385,Icebox,6478,6928,ex-Serenity Black,swag and friends,1,13,9
59964,60387,Ascent,5832,3748,Zero MarksMen Black,Team Reckaroo,1,13,1
59965,60387,Icebox,5832,3748,Zero MarksMen Black,Team Reckaroo,1,13,10
59955,60384,Icebox,6917,6915,Mustache Men,FragHunters,1,13,1
59956,60384,Haven,6917,6915,Mustache Men,FragHunters,1,13,4
59961,60386,Split,6914,6918,Vietnamese Curry,Rice Burrito,1,13,10
59962,60386,Breeze,6914,6918,Vietnamese Curry,Rice Burrito,1,13,8
59880,60324,Haven,6903,6905,Booster Seat Gaming,Bad Boy Crew,2,6,13
59881,60324,Split,6903,6905,Booster Seat Gaming,Bad Boy Crew,1,13,8
59882,60324,Breeze,6903,6905,Booster Seat Gaming,Bad Boy Crew,1,13,7
59883,60325,Breeze,6911,6908,Team NAME,Jays Finest,1,13,8
59884,60325,Ascent,6911,6908,Team NAME,Jays Finest,1,13,11
59889,60327,Icebox,6907,6910,On The Way,Juul Team 6,1,13,6
59890,60327,Ascent,6907,6910,On The Way,Juul Team 6,1,13,8
59921,60354,Ascent,6926,6937,Froggers,TikTok Baddies,1,13,4
59862,60318,Ascent,2350,6314,Soniqs,XSET Female,1,13,3
59863,60318,Fracture,2350,6314,Soniqs,XSET Female,1,13,2
59917,60350,Icebox,6478,4837,ex-Serenity Black,Shopify Rebellion,1,13,1
59865,60319,Haven,6905,6906,Bad Boy Crew,Yellow Submarines,1,13,0
59866,60319,Bind,6905,6906,Bad Boy Crew,Yellow Submarines,1,13,9
59868,60320,Ascent,6907,6908,On The Way,Jays Finest,1,13,10
59869,60320,Haven,6907,6908,On The Way,Jays Finest,1,13,5
59871,60321,Bind,6909,1267,Showstoppers,Cloud9 White ,1,13,6
59872,60321,Icebox,6909,1267,Showstoppers,Cloud9 White ,2,4,13
59873,60321,Haven,6909,1267,Showstoppers,Cloud9 White ,1,13,8
59874,60322,Icebox,6910,6913,Juul Team 6,The Unfortunate Five,1,13,1
59875,60322,Bind,6910,6913,Juul Team 6,The Unfortunate Five,1,13,1
59914,60347,Ascent,6924,6922,Just happy to be here,Anime Super Soldiers,1,13,6
59915,60348,Icebox,6926,6928,Froggers,swag and friends,1,13,10
59916,60349,Icebox,6927,6937,Stim Beacon Boyz,TikTok Baddies,1,13,9
59988,60395,Haven,6914,6915,Vietnamese Curry,FragHunters,1,13,3
60103,60484,Ascent,472,4173,BIG,Ovation eSports,1,13,11
60104,60484,Breeze,472,4173,BIG,Ovation eSports,1,13,2
59834,60314,Icebox,6910,6912,Juul Team 6,Bully Hunters,1,13,3
59835,60314,Ascent,6910,6912,Juul Team 6,Bully Hunters,1,13,5
59837,60315,Icebox,6911,6913,Team NAME,The Unfortunate Five,1,13,4
59838,60315,Fracture,6911,6913,Team NAME,The Unfortunate Five,1,13,1
59819,60309,Icebox,6904,6903,Zero MarksMen Silver,Booster Seat Gaming,2,8,13
59820,60309,Ascent,6904,6903,Zero MarksMen Silver,Booster Seat Gaming,1,15,13
59821,60309,Split,6904,6903,Zero MarksMen Silver,Booster Seat Gaming,2,4,13
60086,60473,Icebox,6534,1453,Fire Flux Young,OtherSide,1,13,4
59822,60310,Ascent,2350,6905,Soniqs,Bad Boy Crew,2,8,13
59823,60310,Bind,2350,6905,Soniqs,Bad Boy Crew,1,13,3
59824,60310,Icebox,2350,6905,Soniqs,Bad Boy Crew,1,13,9
59828,60312,Icebox,6907,6909,On The Way,Showstoppers,1,13,3
59829,60312,Haven,6907,6909,On The Way,Showstoppers,1,13,3
59774,60195,Ascent,4538,6212,Team Queso,Activat3D Esports,2,8,13
59775,60195,Haven,4538,6212,Team Queso,Activat3D Esports,1,13,6
59776,60195,Icebox,4538,6212,Team Queso,Activat3D Esports,2,11,13
60100,60483,Haven,6211,5214,cowana Gaming,CGN Esports,1,13,11
60101,60483,Fracture,6211,5214,cowana Gaming,CGN Esports,2,7,13
60102,60483,Ascent,6211,5214,cowana Gaming,CGN Esports,2,12,14
60084,60471,Breeze,6534,3261,Fire Flux Young,Kafalar eSports,1,13,5
60083,60470,Icebox,4696,6392,Surreal Esports,Eternal Fire,1,13,5
59808,60300,Haven,4975,6904,Sewercats,Zero MarksMen Silver,1,13,10
59840,60300,Icebox,4975,6904,Sewercats,Zero MarksMen Silver,2,8,13
59841,60300,Split,4975,6904,Sewercats,Zero MarksMen Silver,2,12,14
59812,60304,Haven,6907,1267,On The Way,Cloud9 White ,1,13,6
59848,60304,Ascent,6907,1267,On The Way,Cloud9 White ,1,13,7
59813,60305,Icebox,6908,6909,Jays Finest,Showstoppers,1,13,10
59850,60305,Ascent,6908,6909,Jays Finest,Showstoppers,1,13,6
59612,59541,Split,3361,6230,SMARACIS eSports,Team Lixa,1,13,7
59613,59541,Haven,3361,6230,SMARACIS eSports,Team Lixa,1,13,6
60024,60422,Haven,6387,6938,Bleed eSports,Looking for team,1,13,11
60025,60422,Bind,6387,6938,Bleed eSports,Looking for team,1,13,3
60015,60419,Icebox,6718,6939,Huat Zai,anythinglajustput,2,10,13
60016,60419,Haven,6718,6939,Huat Zai,anythinglajustput,1,13,6
60017,60419,Breeze,6718,6939,Huat Zai,anythinglajustput,1,13,7
59771,60194,Icebox,3029,5441,Invicta Gaming,Anonymo Esports,1,16,14
59772,60194,Split,3029,5441,Invicta Gaming,Anonymo Esports,1,13,11
59346,56815,Icebox,3652,4809,Morph Impact,Team Exploit,1,13,10
59347,56815,Ascent,3652,4809,Morph Impact,Team Exploit,1,13,7
59349,56816,Icebox,5366,918,Action PH,Global Esports,1,13,10
59350,56816,Haven,5366,918,Action PH,Global Esports,1,13,9
58568,51962,Bind,1471,1594,Team RA'AD,Team Majesty,1,13,5
58569,51962,Split,1471,1594,Team RA'AD,Team Majesty,1,13,7
58570,51962,Haven,1471,1594,Team RA'AD,Team Majesty,2,8,13
58571,51962,Ascent,1471,1594,Team RA'AD,Team Majesty,1,13,6
59663,59598,Haven,4940,6461,Pioneers,Akrew,2,6,13
59664,59598,Bind,4940,6461,Pioneers,Akrew,1,13,11
59665,59598,Split,4940,6461,Pioneers,Akrew,2,11,13
59657,59596,Haven,4940,4455,Pioneers,Third Impact,1,13,3
59658,59596,Ascent,4940,4455,Pioneers,Third Impact,1,13,7
59645,59592,Icebox,4940,6817,Pioneers,ex-FLICKBAITERS,1,13,7
59646,59592,Ascent,4940,6817,Pioneers,ex-FLICKBAITERS,1,13,6
59648,59593,Haven,4455,6213,Third Impact,Cloud9 Academy,2,7,13
59649,59593,Ascent,4455,6213,Third Impact,Cloud9 Academy,1,13,2
59650,59593,Split,4455,6213,Third Impact,Cloud9 Academy,1,13,11
59621,59584,Breeze,4940,6020,Pioneers,Pho Real,1,13,9
59622,59584,Bind,4940,6020,Pioneers,Pho Real,1,14,12
59624,59585,Fracture,6817,4388,ex-FLICKBAITERS,Cosmic Divide,1,13,7
59625,59585,Icebox,6817,4388,ex-FLICKBAITERS,Cosmic Divide,1,13,6
59630,59587,Haven,6213,3748,Cloud9 Academy,Team Reckaroo,2,6,13
59631,59587,Icebox,6213,3748,Cloud9 Academy,Team Reckaroo,1,13,8
59632,59587,Ascent,6213,3748,Cloud9 Academy,Team Reckaroo,1,13,8
59633,59588,Bind,3337,1267,Team Basilisk,Cloud9 White ,1,13,4
59634,59588,Icebox,3337,1267,Team Basilisk,Cloud9 White ,2,6,13
59635,59588,Ascent,3337,1267,Team Basilisk,Cloud9 White ,1,13,10
59639,59590,Split,6461,6418,Akrew,Actually Homeless,1,13,8
59640,59590,Haven,6461,6418,Akrew,Actually Homeless,1,13,10
59642,59591,Haven,6144,6478,The Mafia,ex-Serenity Black,1,15,13
59643,59591,Icebox,6144,6478,The Mafia,ex-Serenity Black,1,13,11
59698,59660,Breeze,6461,6020,Akrew,Pho Real,1,16,14
59700,59662,Icebox,1267,6198,Cloud9 White ,Knights Academy,1,13,11
59701,59663,Breeze,4940,6454,Pioneers,Eclectiq,1,13,5
59682,59640,Ascent,6461,6664,Akrew,Oni Fans,1,13,4
59666,59618,Haven,6461,6171,Akrew,Pridestark Empire,1,13,2
59668,59620,Icebox,1267,6454,Cloud9 White ,Eclectiq,1,13,11
59670,59622,Haven,468,6703,Renegades,Project02,1,13,8
58560,51960,Icebox,1594,4811,Team Majesty,SCYTES Esports,1,18,16
58561,51960,Haven,1594,4811,Team Majesty,SCYTES Esports,1,13,1
59309,56415,Icebox,6726,6126,Crimas Disciples,Legacy Esports,1,13,5
59310,56415,Bind,6726,6126,Crimas Disciples,Legacy Esports,2,2,13
59311,56415,Ascent,6726,6126,Crimas Disciples,Legacy Esports,1,13,10
59312,56415,Breeze,6726,6126,Crimas Disciples,Legacy Esports,1,13,7
58554,51958,Ascent,1471,4918,Team RA'AD,RTG eSports,1,13,7
58555,51958,Haven,1471,4918,Team RA'AD,RTG eSports,1,13,10
57981,51296,Breeze,3531,682,Acend,Gambit Esports,2,11,13
57982,51296,Ascent,3531,682,Acend,Gambit Esports,1,13,7
57983,51296,Fracture,3531,682,Acend,Gambit Esports,2,3,13
57984,51296,Icebox,3531,682,Acend,Gambit Esports,1,14,12
57985,51296,Split,3531,682,Acend,Gambit Esports,1,13,8
58551,51957,Breeze,1470,6723,NASR Esports,MLC Esports,1,13,1
58552,51957,Haven,1470,6723,NASR Esports,MLC Esports,2,14,16
58553,51957,Ascent,1470,6723,NASR Esports,MLC Esports,1,13,8
59176,55359,Split,6003,799,Team XO,Velocity Gaming,2,10,13
59177,55359,Bind,6003,799,Team XO,Velocity Gaming,1,13,9
59178,55359,Icebox,6003,799,Team XO,Velocity Gaming,2,6,13
59441,58492,Bind,799,2917,Velocity Gaming,Enigma Gaming,1,14,12
59442,58492,Ascent,799,2917,Velocity Gaming,Enigma Gaming,1,13,11
59443,58492,Icebox,799,2917,Velocity Gaming,Enigma Gaming,2,5,13
59444,58492,Haven,799,2917,Velocity Gaming,Enigma Gaming,2,4,13
59445,58492,Split,799,2917,Velocity Gaming,Enigma Gaming,1,13,6
57972,51293,Haven,2593,2355,Fnatic,KRÜ Esports,2,13,15
57973,51293,Icebox,2593,2355,Fnatic,KRÜ Esports,1,13,6
57974,51293,Split,2593,2355,Fnatic,KRÜ Esports,2,8,13
59438,58491,Icebox,918,2917,Global Esports,Enigma Gaming,1,13,11
59439,58491,Haven,918,2917,Global Esports,Enigma Gaming,2,11,13
59440,58491,Split,918,2917,Global Esports,Enigma Gaming,2,6,13
57966,51291,Bind,474,188,Team Liquid,Cloud9,1,13,10
57967,51291,Ascent,474,188,Team Liquid,Cloud9,1,13,11
57963,51290,Icebox,3531,6199,Acend,Team Secret,1,13,8
57964,51290,Breeze,3531,6199,Acend,Team Secret,1,13,6
59244,55512,Icebox,6461,4345,Akrew,SoaR,1,13,11
59245,55512,Bind,6461,4345,Akrew,SoaR,1,13,10
59238,55510,Bind,6461,4940,Akrew,Pioneers,1,13,9
59239,55510,Haven,6461,4940,Akrew,Pioneers,1,13,9
57915,51270,Icebox,427,2112,Envy,X10 CRIT,1,13,10
57916,51270,Split,427,2112,Envy,X10 CRIT,2,8,13
57917,51270,Haven,427,2112,Envy,X10 CRIT,2,12,14
57960,51286,Ascent,198,188,DRX Vision Strikers,Cloud9,2,10,13
57961,51286,Split,198,188,DRX Vision Strikers,Cloud9,1,13,9
57962,51286,Breeze,198,188,DRX Vision Strikers,Cloud9,2,11,13
59205,55499,Haven,5444,6144,Bait Academy,The Mafia,1,13,7
59206,55499,Icebox,5444,6144,Bait Academy,The Mafia,2,7,13
59207,55499,Split,5444,6144,Bait Academy,The Mafia,1,13,9
59208,55500,Haven,468,2350,Renegades,Soniqs,1,15,13
59209,55500,Icebox,468,2350,Renegades,Soniqs,2,12,14
59210,55500,Breeze,468,2350,Renegades,Soniqs,2,11,13
59211,55501,Haven,4940,6020,Pioneers,Pho Real,1,13,10
59212,55501,Bind,4940,6020,Pioneers,Pho Real,1,13,1
59214,55502,Ascent,4345,6419,SoaR,Elysium,1,13,5
59215,55502,Bind,4345,6419,SoaR,Elysium,1,13,11
59220,55504,Ascent,470,6592,Complexity,BIG BOY'S CLUB,2,8,13
59221,55504,Icebox,470,6592,Complexity,BIG BOY'S CLUB,1,13,3
59222,55504,Bind,470,6592,Complexity,BIG BOY'S CLUB,1,13,8
57930,51276,Fracture,2,2355,Sentinels,KRÜ Esports,1,13,7
57931,51276,Haven,2,2355,Sentinels,KRÜ Esports,2,11,13
57932,51276,Split,2,2355,Sentinels,KRÜ Esports,2,11,13
57909,51268,Ascent,3531,427,Acend,Envy,1,13,8
57910,51268,Bind,3531,427,Acend,Envy,1,13,11
59431,57303,Icebox,4388,4455,Cosmic Divide,Third Impact,1,16,14
59432,57303,Split,4388,4455,Cosmic Divide,Third Impact,1,13,4
57927,51275,Fracture,2355,2406,KRÜ Esports,FURIA,2,11,13
57928,51275,Ascent,2355,2406,KRÜ Esports,FURIA,1,13,8
57929,51275,Haven,2355,2406,KRÜ Esports,FURIA,1,13,9
57942,51280,Split,6199,277,Team Secret,Crazy Raccoon,1,13,5
57943,51280,Haven,6199,277,Team Secret,Crazy Raccoon,1,13,2
59251,55790,Breeze,6387,6844,Bleed eSports,shiba n the homies,1,13,11
59252,55790,Haven,6387,6844,Bleed eSports,shiba n the homies,1,13,10
59423,57297,Haven,5248,4455,Evil Geniuses,Third Impact,2,6,13
59424,57297,Ascent,5248,4455,Evil Geniuses,Third Impact,1,13,11
59425,57297,Icebox,5248,4455,Evil Geniuses,Third Impact,1,13,11
57924,51274,Breeze,474,2,Team Liquid,Sentinels,1,14,12
57925,51274,Bind,474,2,Team Liquid,Sentinels,2,2,13
57926,51274,Split,474,2,Team Liquid,Sentinels,1,13,10
59408,57276,Icebox,4388,5601,Cosmic Divide,Nightblood Gaming,1,13,11
59409,57276,Fracture,4388,5601,Cosmic Divide,Nightblood Gaming,2,5,13
59410,57276,Split,4388,5601,Cosmic Divide,Nightblood Gaming,1,13,5
59411,57278,Icebox,6864,6865,Frag Ya Bag,Hot Thots,1,13,4
59412,57278,Haven,6864,6865,Frag Ya Bag,Hot Thots,1,13,5
59414,57279,Split,5248,6866,Evil Geniuses,RIT Orange,1,13,8
59415,57279,Icebox,5248,6866,Evil Geniuses,RIT Orange,1,13,7
57906,51267,Breeze,427,2112,Envy,X10 CRIT,1,13,8
57907,51267,Ascent,427,2112,Envy,X10 CRIT,1,13,7
57954,51284,Icebox,198,2593,DRX Vision Strikers,Fnatic,2,10,13
57955,51284,Haven,198,2593,DRX Vision Strikers,Fnatic,1,13,10
57956,51284,Fracture,198,2593,DRX Vision Strikers,Fnatic,2,6,13
57921,51273,Ascent,2,2406,Sentinels,FURIA,1,13,9
57922,51273,Breeze,2,2406,Sentinels,FURIA,2,10,13
57923,51273,Haven,2,2406,Sentinels,FURIA,1,13,9
57933,51277,Icebox,682,6199,Gambit Esports,Team Secret,2,6,13
57934,51277,Breeze,682,6199,Gambit Esports,Team Secret,1,13,0
57935,51277,Bind,682,6199,Gambit Esports,Team Secret,1,13,6
57951,51283,Icebox,2593,188,Fnatic,Cloud9,1,13,11
57952,51283,Split,2593,188,Fnatic,Cloud9,2,11,13
57953,51283,Fracture,2593,188,Fnatic,Cloud9,1,14,12
57936,51278,Icebox,420,277,Team Vikings,Crazy Raccoon,1,13,9
57937,51278,Haven,420,277,Team Vikings,Crazy Raccoon,1,13,8
57948,51282,Haven,198,4050,DRX Vision Strikers,FULL SENSE,1,13,5
57949,51282,Breeze,198,4050,DRX Vision Strikers,FULL SENSE,1,13,5
58691,52479,Ascent,533,1034,XSET,NRG Esports,2,8,13
58692,52479,Bind,533,1034,XSET,NRG Esports,1,13,2
58693,52479,Haven,533,1034,XSET,NRG Esports,1,13,6
58685,52477,Icebox,533,470,XSET,Complexity,1,13,6
58686,52477,Split,533,470,XSET,Complexity,1,13,7
58688,52478,Icebox,1034,6817,NRG Esports,ex-FLICKBAITERS,1,13,9
58689,52478,Ascent,1034,6817,NRG Esports,ex-FLICKBAITERS,1,13,4
58673,52473,Split,533,5248,XSET,Evil Geniuses,2,10,13
58674,52473,Haven,533,5248,XSET,Evil Geniuses,1,14,12
58675,52473,Ascent,533,5248,XSET,Evil Geniuses,1,13,8
58676,52474,Icebox,470,6144,Complexity,The Mafia,1,13,10
58677,52474,Haven,470,6144,Complexity,The Mafia,1,13,3
58679,52475,Haven,1034,468,NRG Esports,Renegades,1,13,9
58680,52475,Icebox,1034,468,NRG Esports,Renegades,1,14,12
58682,52476,Icebox,6817,6148,ex-FLICKBAITERS,Project A,2,11,13
58683,52476,Breeze,6817,6148,ex-FLICKBAITERS,Project A,1,13,10
58684,52476,Ascent,6817,6148,ex-FLICKBAITERS,Project A,1,13,4
58068,51496,Icebox,6484,5406,Tropinha do TIKTOK,Stars Horizon,2,6,13
58069,51496,Haven,6484,5406,Tropinha do TIKTOK,Stars Horizon,1,13,3
58070,51496,Breeze,6484,5406,Tropinha do TIKTOK,Stars Horizon,2,11,13
58356,51824,Bind,4686,6092,Fire Flux Esports,Regnum Carya Esports,1,13,6
58357,51824,Ascent,4686,6092,Fire Flux Esports,Regnum Carya Esports,1,13,6
58358,51824,Breeze,4686,6092,Fire Flux Esports,Regnum Carya Esports,1,13,4
57829,51022,Split,624,2532,Paper Rex,Louvre,1,13,8
58813,51022,Haven,624,2532,Paper Rex,Louvre,1,13,2
57831,51022,Icebox,624,2532,Paper Rex,Louvre,1,13,8
57156,50292,Haven,4036,6492,Team Bliss,HERO Esports,1,13,9
57157,50292,Icebox,4036,6492,Team Bliss,HERO Esports,2,10,13
57158,50292,Ascent,4036,6492,Team Bliss,HERO Esports,1,13,11
58649,52465,Split,533,6164,XSET,Radiance,1,13,7
58650,52465,Fracture,533,6164,XSET,Radiance,1,13,5
